"Dept.Code","Dept.Name","Org.Level.5.Code","Org.Level.5.Name","Prog.Code","Prog.Name","Fund.Code","Fund.Name","Source.Fund.Code","Source.Fund.Name","Account.Code","Account.Name","X2017.18.Proposed"
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","44A","Workforce Investment Act Fund (Sch. 29)","001010","Salaries General",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","44F","California State Asset Forfeiture Fund (Sch. 3)","003040","Contractual Services",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","45D","High Risk/High Need Services Program Fund (Sch. 29)","003040","Contractual Services",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","48L","Enterprise Zone Tax Credit Voucher Fund (Sch. 29)","001010","Salaries General",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","508","Solid Waste Resources Revenue Fund (Sch. 2)","001010","Salaries General",30045
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","511","Stormwater Pollution Abatement Fund (Sch. 7)","001010","Salaries General",30045
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","528","Mobile Source Air Pollution Reduction Fund (Sch. 10)","001010","Salaries General",30045
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","53P","State AB1290 City Fund (Sch. 29)","001010","Salaries General",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","540","Proposition C Anti-Gridlock Transit Fund (Sch. 27)","001010","Salaries General",157000
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","54B","FY11 Justice Assistance Grant Fund (Sch. 29)","002120","Printing and Binding",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","54M","FY11 UASI Homeland Security Grant Fund (Sch. 29)","001020","Grant Reimbursed",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","54N","California Disability Employment Project Fund (Sch. 29)","001010","Salaries General",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","54R","Workforce Innovation Fund (Sch. 29)","003040","Contractual Services",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","54V","FY10 Legislative PreDisaster Mitigation Grant Fund (Sch. 29)","001020","Grant Reimbursed",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","551","General Fund- Various Programs Fund (Sch. 29)","001010","Salaries General",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","55E","FY12 UASI Homeland Security Grant Fund (Sch. 29)","001020","Grant Reimbursed",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","55K","Community-Based Violence Prevention Program FY12 (Sch. 29)","003040","Contractual Services",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","55M","WIA Dislocated Worker Assistance Fund (Sch. 29)","001010","Salaries General",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","55N","FY12 Justice Assistance Grant Fund (Sch. 29)","001020","Grant Reimbursed",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","55X","Securing the Cities Grant FY12 and FY13 Fund (Sch. 29)","001070","Salaries, As-Needed",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","55X","Securing the Cities Grant FY12 and FY13 Fund (Sch. 29)","006010","Office and Administrative",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","55Y","FY13 UASI Homeland Security Grant Fund (Sch. 29)","001020","Grant Reimbursed",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","56A","USAID Technical Assistance Fund (Sch. 29)","003040","Contractual Services",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","56D","Abuse in Later Life FY13 Fund (Sch. 29)","002120","Printing and Binding",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","56E","Temporary Assistance for Needy Families Fund (Sch. 29)","001010","Salaries General",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","56G","FY13 Justice Assistance Grant Fund (Sch. 29)","001020","Grant Reimbursed",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","56H","2013 Second Change Act Juvenile Reentry Grant Fund (Sch. 29)","001020","Grant Reimbursed",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","56L","SYEP - Various Sources Fund (Sch. 29)","001010","Salaries General",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","56S","2014 CalGRIP Grant Fund (Sch. 29)","003040","Contractual Services",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","56T","DOJ Second Chance Fund (Sch. 29)","003310","Transportation",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","56Y","FY14 UASI Homeland Security Grant Fund (Sch. 29)","006010","Office and Administrative",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","57A","WIA 25% New Direction for the Workforce Fund (Sch. 29)","001010","Salaries General",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","57B","FY14 Justice Assistance Grant Fund (Sch. 29)","002130","Travel",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","57D","CRA Non-Housing Bond Proceeds Fund (Sch. 29)","003310","Transportation",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","57M","2015 CalGRIP Grant Fund (Sch. 29)","006010","Office and Administrative",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","57N","Arrest Policies FY14 Grant Fund (Sch. 29)","002130","Travel",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","57W","Workforce Innovation Opportunity Act Fund (Sch. 22)","001010","Salaries General",81572
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","58B","Juvenile Accountability Block Grant FY16 Fund (Sch. 29)","002130","Travel",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","58H","FY15 UASI Homeland Security Grant Fund (Sch. 29)","001020","Grant Reimbursed",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","58L","100 Resilient Cities Initiative Grant Fund (Sch. 29)","001020","Grant Reimbursed",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","58P","Bloomberg Philanthropies Innovation Delivery Grant (Sch. 29)","001070","Salaries, As-Needed",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","760","Sewer Operations & Maintenance Fund (Sch. 14)","001010","Salaries General",30045
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","816","Industrial Development Authority Fund (Sch. 29)","001010","Salaries General",NA
"46","Mayor","46LVL5","Mayor","4601","Office of the Mayor","100","General Fund","840","Department of Transportation Trust Fund (Sch. 29)","001070","Salaries, As-Needed",NA
"47","Neighborhood Empowerment","47LVL5","Neighborhood Empowerment","4701","Neighborhood Council System Development","100","General Fund","44B","Department of Neighborhood Empowerment Fund (Sch. 18)","001010","Salaries General",483958
"47","Neighborhood Empowerment","47LVL5","Neighborhood Empowerment","4701","Neighborhood Council System Development","100","General Fund","44B","Department of Neighborhood Empowerment Fund (Sch. 18)","001070","Salaries, As-Needed",0
"47","Neighborhood Empowerment","47LVL5","Neighborhood Empowerment","4701","Neighborhood Council System Development","100","General Fund","44B","Department of Neighborhood Empowerment Fund (Sch. 18)","001090","Overtime General",NA
"47","Neighborhood Empowerment","47LVL5","Neighborhood Empowerment","4701","Neighborhood Council System Development","100","General Fund","44B","Department of Neighborhood Empowerment Fund (Sch. 18)","002120","Printing and Binding",15000
"47","Neighborhood Empowerment","47LVL5","Neighborhood Empowerment","4701","Neighborhood Council System Development","100","General Fund","44B","Department of Neighborhood Empowerment Fund (Sch. 18)","003040","Contractual Services",39511
"47","Neighborhood Empowerment","47LVL5","Neighborhood Empowerment","4701","Neighborhood Council System Development","100","General Fund","44B","Department of Neighborhood Empowerment Fund (Sch. 18)","003310","Transportation",22000
"47","Neighborhood Empowerment","47LVL5","Neighborhood Empowerment","4701","Neighborhood Council System Development","100","General Fund","44B","Department of Neighborhood Empowerment Fund (Sch. 18)","006010","Office and Administrative",50000
"47","Neighborhood Empowerment","47LVL5","Neighborhood Empowerment","4701","Neighborhood Council System Development","100","General Fund","44B","Department of Neighborhood Empowerment Fund (Sch. 18)","006020","Operating Supplies",4400
"47","Neighborhood Empowerment","47LVL5","Neighborhood Empowerment","4701","Neighborhood Council System Development","100","General Fund","44B","Department of Neighborhood Empowerment Fund (Sch. 18)","009350","Communication Services",6000
"47","Neighborhood Empowerment","47LVL5","Neighborhood Empowerment","4702","Neighborhood Council Funding Program","100","General Fund","105","Innovation Fund (Sch. 29)","006020","Operating Supplies",NA
"47","Neighborhood Empowerment","47LVL5","Neighborhood Empowerment","4702","Neighborhood Council Funding Program","100","General Fund","44B","Department of Neighborhood Empowerment Fund (Sch. 18)","001010","Salaries General",0
"47","Neighborhood Empowerment","47LVL5","Neighborhood Empowerment","4702","Neighborhood Council Funding Program","100","General Fund","44B","Department of Neighborhood Empowerment Fund (Sch. 18)","001070","Salaries, As-Needed",NA
"47","Neighborhood Empowerment","47LVL5","Neighborhood Empowerment","4702","Neighborhood Council Funding Program","100","General Fund","44B","Department of Neighborhood Empowerment Fund (Sch. 18)","002130","Travel",NA
"47","Neighborhood Empowerment","47LVL5","Neighborhood Empowerment","4702","Neighborhood Council Funding Program","100","General Fund","44B","Department of Neighborhood Empowerment Fund (Sch. 18)","003040","Contractual Services",NA
"47","Neighborhood Empowerment","47LVL5","Neighborhood Empowerment","4702","Neighborhood Council Funding Program","100","General Fund","44B","Department of Neighborhood Empowerment Fund (Sch. 18)","006010","Office and Administrative",NA
"47","Neighborhood Empowerment","47LVL5","Neighborhood Empowerment","4703","Planning and Policy","100","General Fund","44B","Department of Neighborhood Empowerment Fund (Sch. 18)","001010","Salaries General",417978
"47","Neighborhood Empowerment","47LVL5","Neighborhood Empowerment","4703","Planning and Policy","100","General Fund","44B","Department of Neighborhood Empowerment Fund (Sch. 18)","003040","Contractual Services",30000
"47","Neighborhood Empowerment","47LVL5","Neighborhood Empowerment","4703","Planning and Policy","100","General Fund","44B","Department of Neighborhood Empowerment Fund (Sch. 18)","003310","Transportation",5000
"47","Neighborhood Empowerment","47LVL5","Neighborhood Empowerment","4703","Planning and Policy","100","General Fund","44B","Department of Neighborhood Empowerment Fund (Sch. 18)","006010","Office and Administrative",20000
"47","Neighborhood Empowerment","47LVL5","Neighborhood Empowerment","4703","Planning and Policy","100","General Fund","44B","Department of Neighborhood Empowerment Fund (Sch. 18)","009350","Communication Services",8000
"47","Neighborhood Empowerment","47LVL5","Neighborhood Empowerment","4704","Neighborhood Council Administrative Support","100","General Fund","44B","Department of Neighborhood Empowerment Fund (Sch. 18)","001010","Salaries General",450097
"47","Neighborhood Empowerment","47LVL5","Neighborhood Empowerment","4704","Neighborhood Council Administrative Support","100","General Fund","44B","Department of Neighborhood Empowerment Fund (Sch. 18)","001070","Salaries, As-Needed",70000
"47","Neighborhood Empowerment","47LVL5","Neighborhood Empowerment","4704","Neighborhood Council Administrative Support","100","General Fund","44B","Department of Neighborhood Empowerment Fund (Sch. 18)","002120","Printing and Binding",10000
"47","Neighborhood Empowerment","47LVL5","Neighborhood Empowerment","4704","Neighborhood Council Administrative Support","100","General Fund","44B","Department of Neighborhood Empowerment Fund (Sch. 18)","003040","Contractual Services",12000
"47","Neighborhood Empowerment","47LVL5","Neighborhood Empowerment","4704","Neighborhood Council Administrative Support","100","General Fund","44B","Department of Neighborhood Empowerment Fund (Sch. 18)","003310","Transportation",4200
"47","Neighborhood Empowerment","47LVL5","Neighborhood Empowerment","4704","Neighborhood Council Administrative Support","100","General Fund","44B","Department of Neighborhood Empowerment Fund (Sch. 18)","006010","Office and Administrative",50000
"47","Neighborhood Empowerment","47LVL5","Neighborhood Empowerment","4750","General Administration and Support","100","General Fund","44B","Department of Neighborhood Empowerment Fund (Sch. 18)","001010","Salaries General",772855
"47","Neighborhood Empowerment","47LVL5","Neighborhood Empowerment","4750","General Administration and Support","100","General Fund","44B","Department of Neighborhood Empowerment Fund (Sch. 18)","003040","Contractual Services",NA
"47","Neighborhood Empowerment","47LVL5","Neighborhood Empowerment","4750","General Administration and Support","100","General Fund","44B","Department of Neighborhood Empowerment Fund (Sch. 18)","006010","Office and Administrative",6000
"48","Convention and Tourism Development","48LVL5","Convention and Tourism Development","4803","Convention and Tourism Development","100","General Fund","429","Los Angeles Convention & Visitors Bureau Fund (Sch. 1)","001010","Salaries General",235932
"48","Convention and Tourism Development","48LVL5","Convention and Tourism Development","4803","Convention and Tourism Development","100","General Fund","725","Convention Center Revenue Fund (Sch. 16)","001010","Salaries General",1255129
"48","Convention and Tourism Development","48LVL5","Convention and Tourism Development","4803","Convention and Tourism Development","100","General Fund","725","Convention Center Revenue Fund (Sch. 16)","001070","Salaries, As-Needed",31783
"48","Convention and Tourism Development","48LVL5","Convention and Tourism Development","4803","Convention and Tourism Development","100","General Fund","725","Convention Center Revenue Fund (Sch. 16)","001090","Overtime General",5000
"48","Convention and Tourism Development","48LVL5","Convention and Tourism Development","4803","Convention and Tourism Development","100","General Fund","725","Convention Center Revenue Fund (Sch. 16)","002120","Printing and Binding",5000
"48","Convention and Tourism Development","48LVL5","Convention and Tourism Development","4803","Convention and Tourism Development","100","General Fund","725","Convention Center Revenue Fund (Sch. 16)","002130","Travel",NA
"48","Convention and Tourism Development","48LVL5","Convention and Tourism Development","4803","Convention and Tourism Development","100","General Fund","725","Convention Center Revenue Fund (Sch. 16)","003040","Contractual Services",16000
"48","Convention and Tourism Development","48LVL5","Convention and Tourism Development","4803","Convention and Tourism Development","100","General Fund","725","Convention Center Revenue Fund (Sch. 16)","003310","Transportation",6000
"48","Convention and Tourism Development","48LVL5","Convention and Tourism Development","4803","Convention and Tourism Development","100","General Fund","725","Convention Center Revenue Fund (Sch. 16)","003330","Utilities Expense Private Company",6000
"48","Convention and Tourism Development","48LVL5","Convention and Tourism Development","4803","Convention and Tourism Development","100","General Fund","725","Convention Center Revenue Fund (Sch. 16)","006010","Office and Administrative",20000
"48","Convention and Tourism Development","48LVL5","Convention and Tourism Development","4803","Convention and Tourism Development","100","General Fund","725","Convention Center Revenue Fund (Sch. 16)","009350","Communication Services",0
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","5301","Staples Arena Debt Service","100","General Fund","908","Staples Center Trust Fund (Sch. 31)","000303","Staples Arena Debt Service",3481079
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","5302","Fleet Services and Operations","100","General Fund","100","General Fund","000170","General Administration",38000
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","5302","Fleet Services and Operations","100","General Fund","100","General Fund","000305","Trustee Fees",8558
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","5302","Fleet Services and Operations","100","General Fund","100","General Fund","000316","Commercial Paper",2614153
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","5302","Fleet Services and Operations","100","General Fund","100","General Fund","000321","MICLA Refunding of Commercial Paper",5690000
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","5302","Fleet Services and Operations","100","General Fund","100","General Fund","000324","MICLA 2008-A (Capital Equipment)",0
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","5302","Fleet Services and Operations","100","General Fund","100","General Fund","000326","MICLA 2009-A (Capital Equipment)",2717414
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","5302","Fleet Services and Operations","100","General Fund","100","General Fund","000331","MICLA 2009-C (Capital Equipment)",1618122
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","5302","Fleet Services and Operations","100","General Fund","100","General Fund","000334","MICLA 2010-A (Capital Equipment)",843176
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","5302","Fleet Services and Operations","100","General Fund","100","General Fund","000335","MICLA 2010-B (Capital Equipment)",3237763
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","5302","Fleet Services and Operations","100","General Fund","100","General Fund","000338","MICLA 2010-D (Refunding of MICLA)",NA
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","5302","Fleet Services and Operations","100","General Fund","100","General Fund","000343","MICLA 2012-C (Refunding of MICLAs)",714363
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","5302","Fleet Services and Operations","100","General Fund","100","General Fund","000350","MICLA 2014 Equipment (Private Placement)",3666793
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","5302","Fleet Services and Operations","100","General Fund","100","General Fund","000353","MICLA 2016-A (Capital Equipment)",14702300
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","5302","Fleet Services and Operations","100","General Fund","100","General Fund","000356","Police Vehicles Financing",5100000
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AC","Crime Control","100","General Fund","100","General Fund","000170","General Administration",38625
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AC","Crime Control","100","General Fund","100","General Fund","000305","Trustee Fees",7408
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AC","Crime Control","100","General Fund","100","General Fund","000316","Commercial Paper",494794
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AC","Crime Control","100","General Fund","100","General Fund","000320","MICLA 2006-A (Police HQ and PW Building)",0
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AC","Crime Control","100","General Fund","100","General Fund","000321","MICLA Refunding of Commercial Paper",3190000
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AC","Crime Control","100","General Fund","100","General Fund","000323","MICLA 2007-B (Figueroa Plaza)",0
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AC","Crime Control","100","General Fund","100","General Fund","000324","MICLA 2008-A (Capital Equipment)",0
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AC","Crime Control","100","General Fund","100","General Fund","000325","MICLA 2008-B (Real Property)",0
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AC","Crime Control","100","General Fund","100","General Fund","000326","MICLA 2009-A (Capital Equipment)",1213817
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AC","Crime Control","100","General Fund","100","General Fund","000327","MICLA 2009-B (Real Property)",0
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AC","Crime Control","100","General Fund","100","General Fund","000329","In-Car Video (Police)",4040000
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AC","Crime Control","100","General Fund","100","General Fund","000330","Motorola Lease Radios (Police)",NA
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AC","Crime Control","100","General Fund","100","General Fund","000331","MICLA 2009-C (Capital Equipment)",973600
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AC","Crime Control","100","General Fund","100","General Fund","000333","MICLA 2009-E (Real Property)",0
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AC","Crime Control","100","General Fund","100","General Fund","000334","MICLA 2010-A (Capital Equipment)",359569
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AC","Crime Control","100","General Fund","100","General Fund","000336","MICLA 2010-C (Real Property RZEDB)",445363
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AC","Crime Control","100","General Fund","100","General Fund","000338","MICLA 2010-D (Refunding of MICLA)",NA
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AC","Crime Control","100","General Fund","100","General Fund","000341","MICLA 2012-A (Capital Eqpt Refunding)",348704
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AC","Crime Control","100","General Fund","100","General Fund","000342","MICLA 2012-B (Real Property Refunding)",100302
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AC","Crime Control","100","General Fund","100","General Fund","000343","MICLA 2012-C (Refunding of MICLAs)",1955790
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AC","Crime Control","100","General Fund","100","General Fund","000350","MICLA 2014 Equipment (Private Placement)",664836
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AC","Crime Control","100","General Fund","876","Pershing Square Special Trust Fund (Sch. 29)","000270","Pershing Square Refunding 2002",522963
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AF","Fire Suppression","100","General Fund","100","General Fund","000170","General Administration",30875
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AF","Fire Suppression","100","General Fund","100","General Fund","000305","Trustee Fees",6952
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AF","Fire Suppression","100","General Fund","100","General Fund","000316","Commercial Paper",1972664
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AF","Fire Suppression","100","General Fund","100","General Fund","000321","MICLA Refunding of Commercial Paper",2060000
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AF","Fire Suppression","100","General Fund","100","General Fund","000323","MICLA 2007-B (Figueroa Plaza)",0
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AF","Fire Suppression","100","General Fund","100","General Fund","000324","MICLA 2008-A (Capital Equipment)",0
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AF","Fire Suppression","100","General Fund","100","General Fund","000326","MICLA 2009-A (Capital Equipment)",2374859
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AF","Fire Suppression","100","General Fund","100","General Fund","000331","MICLA 2009-C (Capital Equipment)",416701
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AF","Fire Suppression","100","General Fund","100","General Fund","000334","MICLA 2010-A (Capital Equipment)",471053
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AF","Fire Suppression","100","General Fund","100","General Fund","000335","MICLA 2010-B (Capital Equipment)",1783738
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AF","Fire Suppression","100","General Fund","100","General Fund","000338","MICLA 2010-D (Refunding of MICLA)",NA
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AF","Fire Suppression","100","General Fund","100","General Fund","000341","MICLA 2012-A (Capital Eqpt Refunding)",2914178
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AF","Fire Suppression","100","General Fund","100","General Fund","000342","MICLA 2012-B (Real Property Refunding)",39705
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AF","Fire Suppression","100","General Fund","100","General Fund","000343","MICLA 2012-C (Refunding of MICLAs)",132668
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53AF","Fire Suppression","100","General Fund","100","General Fund","000350","MICLA 2014 Equipment (Private Placement)",2130217
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53BA","Building and Safety Services","100","General Fund","48R","Building and Safety Building Permit Fund (Sch. 40)","000323","MICLA 2007-B (Figueroa Plaza)",0
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53BA","Building and Safety Services","100","General Fund","48R","Building and Safety Building Permit Fund (Sch. 40)","000354","MICLA 2016-B (Real Property)",4422267
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53BD","Public Improvements","100","General Fund","100","General Fund","000316","Commercial Paper",2869937
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53BD","Public Improvements","100","General Fund","100","General Fund","000327","MICLA 2009-B (Real Property)",0
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53BD","Public Improvements","100","General Fund","100","General Fund","000342","MICLA 2012-B (Real Property Refunding)",224359
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53BD","Public Improvements","100","General Fund","100","General Fund","000354","MICLA 2016-B (Real Property)",43065338
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53BD","Public Improvements","100","General Fund","347","Street Lighting Maintenance Assessment Fund (Sch. 19)","000346","MICLA 2013-A (Street Lighting)",6716344
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53BD","Public Improvements","100","General Fund","347","Street Lighting Maintenance Assessment Fund (Sch. 19)","000352","MICLA 2016 Streetlights",3587880
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53BD","Public Improvements","100","General Fund","347","Street Lighting Maintenance Assessment Fund (Sch. 19)","000355","MICLA 2017 Street Lighting",4470000
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53BF","Wastewater","100","General Fund","760","Sewer Operations & Maintenance Fund (Sch. 14)","000320","MICLA 2006-A (Police HQ and PW Building)",0
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53BF","Wastewater","100","General Fund","760","Sewer Operations & Maintenance Fund (Sch. 14)","000354","MICLA 2016-B (Real Property)",707053
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53BF","Wastewater","100","General Fund","761","Sewer Capital Fund (Sch. 14)","000320","MICLA 2006-A (Police HQ and PW Building)",0
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53BF","Wastewater","100","General Fund","761","Sewer Capital Fund (Sch. 14)","000354","MICLA 2016-B (Real Property)",1818136
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53BH","Household Refuse Collection","100","General Fund","100","General Fund","000170","General Administration",11875
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53BH","Household Refuse Collection","100","General Fund","100","General Fund","000305","Trustee Fees",2673
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53BH","Household Refuse Collection","100","General Fund","100","General Fund","000320","MICLA 2006-A (Police HQ and PW Building)",0
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53CC","Parking Enforcement","100","General Fund","100","General Fund","000170","General Administration",33250
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53CC","Parking Enforcement","100","General Fund","100","General Fund","000305","Trustee Fees",7486
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53CC","Parking Enforcement","100","General Fund","100","General Fund","000316","Commercial Paper",146058
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53CC","Parking Enforcement","100","General Fund","100","General Fund","000338","MICLA 2010-D (Refunding of MICLA)",NA
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53CC","Parking Enforcement","100","General Fund","100","General Fund","000342","MICLA 2012-B (Real Property Refunding)",29106
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53CC","Parking Enforcement","100","General Fund","100","General Fund","000343","MICLA 2012-C (Refunding of MICLAs)",2959502
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53CC","Parking Enforcement","100","General Fund","363","Special Parking Revenue Fund (Sch. 11)","000316","Commercial Paper",NA
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53CC","Parking Enforcement","100","General Fund","363","Special Parking Revenue Fund (Sch. 11)","000321","MICLA Refunding of Commercial Paper",0
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53CC","Parking Enforcement","100","General Fund","363","Special Parking Revenue Fund (Sch. 11)","000342","MICLA 2012-B (Real Property Refunding)",1527142
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53CC","Parking Enforcement","100","General Fund","363","Special Parking Revenue Fund (Sch. 11)","000345","Refinancing of Parking Revenue Bonds - CP",4183866
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53CC","Parking Enforcement","100","General Fund","363","Special Parking Revenue Fund (Sch. 11)","000354","MICLA 2016-B (Real Property)",747156
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53DC","Recreation and Parks Projects","100","General Fund","100","General Fund","000324","MICLA 2008-A (Capital Equipment)",0
"53LVL4","Capital Finance Administration","53","Capital Finance Administration","53DC","Recreation and Parks Projects","100","General Fund","100","General Fund","000326","MICLA 2009-A (Capital Equipment)",508689
