Dept_Code,Department_Name,SubDept_Code,SubDepartment_Name,Prog_Code,Program_Name,Program_Priority,Source_Fund_Code,Source_Fund_Name,Account_Code,Account_Name,Appropriation,Fiscal_Year,Expense_Type
S27LVL4,Proposition C Anti-Gridlock Transit Improvement Fund,S27,Proposition C Anti-Gridlock Transit Improvement Fund,9463,Proposition C Anti-Gridlock Transit Improvement Fund,A Livable and Sustainable City,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),94_804,Pavement Preservation Equipment,0,2018,
S27LVL4,Proposition C Anti-Gridlock Transit Improvement Fund,S27,Proposition C Anti-Gridlock Transit Improvement Fund,9463,Proposition C Anti-Gridlock Transit Improvement Fund,A Livable and Sustainable City,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),94_807,Congestion Management Program,0,2018,
S27LVL4,Proposition C Anti-Gridlock Transit Improvement Fund,S27,Proposition C Anti-Gridlock Transit Improvement Fund,9463,Proposition C Anti-Gridlock Transit Improvement Fund,A Livable and Sustainable City,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),94_990,Technology and Communications Equipment,1.00E+05,2018,
S27LVL4,Proposition C Anti-Gridlock Transit Improvement Fund,S27,Proposition C Anti-Gridlock Transit Improvement Fund,9463,Proposition C Anti-Gridlock Transit Improvement Fund,A Livable and Sustainable City,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),94_992,Bicycle Path Maintenance,0,2018,
S27LVL4,Proposition C Anti-Gridlock Transit Improvement Fund,S27,Proposition C Anti-Gridlock Transit Improvement Fund,9463,Proposition C Anti-Gridlock Transit Improvement Fund,A Livable and Sustainable City,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),94_D07,Expo Bikepath Phase 2 Match,0,2018,
30,Cultural Affairs,30LVL5,Cultural Affairs,3003,Public Art,A Livable and Sustainable City,480,Arts and Cultural Facilities & Services Fund (Sch. 24),1010,Salaries General,794341,2018,
30,Cultural Affairs,30LVL5,Cultural Affairs,3003,Public Art,A Livable and Sustainable City,480,Arts and Cultural Facilities & Services Fund (Sch. 24),1070,"Salaries, As-Needed",28000,2018,
30,Cultural Affairs,30LVL5,Cultural Affairs,3003,Public Art,A Livable and Sustainable City,480,Arts and Cultural Facilities & Services Fund (Sch. 24),2120,Printing and Binding,NA,2018,
30,Cultural Affairs,30LVL5,Cultural Affairs,3003,Public Art,A Livable and Sustainable City,480,Arts and Cultural Facilities & Services Fund (Sch. 24),3040,Contractual Services,1800,2018,
30,Cultural Affairs,30LVL5,Cultural Affairs,3003,Public Art,A Livable and Sustainable City,480,Arts and Cultural Facilities & Services Fund (Sch. 24),3310,Transportation,NA,2018,
30,Cultural Affairs,30LVL5,Cultural Affairs,3003,Public Art,A Livable and Sustainable City,480,Arts and Cultural Facilities & Services Fund (Sch. 24),4030,Art and Music Expense,4200,2018,
30,Cultural Affairs,30LVL5,Cultural Affairs,3003,Public Art,A Livable and Sustainable City,480,Arts and Cultural Facilities & Services Fund (Sch. 24),6010,Office and Administrative,17940,2018,
30,Cultural Affairs,30LVL5,Cultural Affairs,3003,Public Art,A Livable and Sustainable City,480,Arts and Cultural Facilities & Services Fund (Sch. 24),6020,Operating Supplies,2525,2018,
30,Cultural Affairs,30LVL5,Cultural Affairs,3003,Public Art,A Livable and Sustainable City,480,Arts and Cultural Facilities & Services Fund (Sch. 24),9783,Special Appropriations III,2.00E+05,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,100,General Fund,1010,Salaries General,10618776,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,100,General Fund,1090,Overtime General,151097,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,100,General Fund,2120,Printing and Binding,15170,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,100,General Fund,3030,Construction Expense,15021,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,100,General Fund,3040,Contractual Services,30225,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,100,General Fund,3090,Field Equipment Expense,4577,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,100,General Fund,3310,Transportation,10819,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,100,General Fund,6010,Office and Administrative,27227,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,100,General Fund,6020,Operating Supplies,53655,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,15M,GOB Series 2002A Fire/Pr Construction Fund (Sch. 29),1010,Salaries General,0,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,15S,GOB Series 2003A Animal Shelter Construction Fund (Sch. 29),1010,Salaries General,NA,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,16A,GOB Series 2004A 911/P/F Construction Fund (Sch. 29),1010,Salaries General,NA,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,16K,GOB Series 2006A Animal Shelter Construction Fund (Sch. 29),1010,Salaries General,NA,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,16V,GOB Series 2011A Clean Water Cleanup Fund (Sch. 29),1010,Salaries General,NA,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,29B,"MICLA Lease Revenue Commercial Paper, Taxable B-1 (Sch. 29)",1010,Salaries General,NA,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,342,Telecommunications Development Account (Sch. 20),1010,Salaries General,100376,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,385,Proposition A Local Transit Assistance Fund (Sch. 26),1010,Salaries General,158009,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,385,Proposition A Local Transit Assistance Fund (Sch. 26),6010,Office and Administrative,750,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,424,Community Development Trust Fund (Sch. 8),3040,Contractual Services,NA,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,48R,Building and Safety Building Permit Fund (Sch. 40),3040,Contractual Services,2200,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,511,Stormwater Pollution Abatement Fund (Sch. 7),1010,Salaries General,133370,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,511,Stormwater Pollution Abatement Fund (Sch. 7),6010,Office and Administrative,10875,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,528,Mobile Source Air Pollution Reduction Fund (Sch. 10),1010,Salaries General,122383,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,608,Seismic Bond Reimbursement Fund (Sch. 29),1010,Salaries General,NA,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,761,Sewer Capital Fund (Sch. 14),1010,Salaries General,133370,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,761,Sewer Capital Fund (Sch. 14),1090,Overtime General,1748,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,761,Sewer Capital Fund (Sch. 14),2120,Printing and Binding,251,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,761,Sewer Capital Fund (Sch. 14),3030,Construction Expense,3242,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,761,Sewer Capital Fund (Sch. 14),3090,Field Equipment Expense,3915,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,761,Sewer Capital Fund (Sch. 14),6010,Office and Administrative,11628,2018,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,A Livable and Sustainable City,761,Sewer Capital Fund (Sch. 14),6020,Operating Supplies,878,2018,
53LVL4,Capital Finance Administration,53,Capital Finance Administration,53BD,Public Improvements,A Livable and Sustainable City,100,General Fund,316,Commercial Paper,2869937,2018,
53LVL4,Capital Finance Administration,53,Capital Finance Administration,53BD,Public Improvements,A Livable and Sustainable City,100,General Fund,327,MICLA 2009-B (Real Property),0,2018,
53LVL4,Capital Finance Administration,53,Capital Finance Administration,53BD,Public Improvements,A Livable and Sustainable City,100,General Fund,342,MICLA 2012-B (Real Property Refunding),224359,2018,
53LVL4,Capital Finance Administration,53,Capital Finance Administration,53BD,Public Improvements,A Livable and Sustainable City,100,General Fund,354,MICLA 2016-B (Real Property),43065338,2018,
53LVL4,Capital Finance Administration,53,Capital Finance Administration,53BD,Public Improvements,A Livable and Sustainable City,347,Street Lighting Maintenance Assessment Fund (Sch. 19),346,MICLA 2013-A (Street Lighting),6716344,2018,
53LVL4,Capital Finance Administration,53,Capital Finance Administration,53BD,Public Improvements,A Livable and Sustainable City,347,Street Lighting Maintenance Assessment Fund (Sch. 19),352,MICLA 2016 Streetlights,3587880,2018,
53LVL4,Capital Finance Administration,53,Capital Finance Administration,53BD,Public Improvements,A Livable and Sustainable City,347,Street Lighting Maintenance Assessment Fund (Sch. 19),355,MICLA 2017 Street Lighting,4470000,2018,
87,Zoo,87LVL5,Zoo,8706,Public Relations and Marketing,A Livable and Sustainable City,40E,Zoo Enterprise Trust Fund (Sch. 44),1010,Salaries General,265394,2018,
87,Zoo,87LVL5,Zoo,8706,Public Relations and Marketing,A Livable and Sustainable City,40E,Zoo Enterprise Trust Fund (Sch. 44),1070,"Salaries, As-Needed",NA,2018,
87,Zoo,87LVL5,Zoo,8706,Public Relations and Marketing,A Livable and Sustainable City,40E,Zoo Enterprise Trust Fund (Sch. 44),1090,Overtime General,NA,2018,
87,Zoo,87LVL5,Zoo,8706,Public Relations and Marketing,A Livable and Sustainable City,40E,Zoo Enterprise Trust Fund (Sch. 44),2120,Printing and Binding,9000,2018,
87,Zoo,87LVL5,Zoo,8706,Public Relations and Marketing,A Livable and Sustainable City,40E,Zoo Enterprise Trust Fund (Sch. 44),6020,Operating Supplies,3600,2018,
94,Transportation,94LVL5,Transportation,9412,Public Transit Services,A Livable and Sustainable City,385,Proposition A Local Transit Assistance Fund (Sch. 26),1010,Salaries General,4388037,2018,
94,Transportation,94LVL5,Transportation,9412,Public Transit Services,A Livable and Sustainable City,385,Proposition A Local Transit Assistance Fund (Sch. 26),1090,Overtime General,408000,2018,
94,Transportation,94LVL5,Transportation,9412,Public Transit Services,A Livable and Sustainable City,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),1010,Salaries General,NA,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,100,General Fund,1010,Salaries General,1791791,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,100,General Fund,1070,"Salaries, As-Needed",80000,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,100,General Fund,1090,Overtime General,4800,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,100,General Fund,2120,Printing and Binding,710,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,100,General Fund,3040,Contractual Services,5958,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,100,General Fund,6010,Office and Administrative,37014,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,100,General Fund,6020,Operating Supplies,350,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,16A,GOB Series 2004A 911/P/F Construction Fund (Sch. 29),1010,Salaries General,NA,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,16D,GOB Series 2005A Fire/Para Construction Fund (Sch. 29),1010,Salaries General,NA,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,16F,GOB Series 2005A Clean Water Cleanup Fund (Sch. 29),1010,Salaries General,NA,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,16K,GOB Series 2006A Animal Shelter Construction Fund (Sch. 29),1010,Salaries General,NA,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,16M,GOB Series 2006A Clean Water Cleanup (Sch. 29),1010,Salaries General,NA,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,206,Special Gas Tax Improvement Fund (Sch. 5),1010,Salaries General,289375,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,347,Street Lighting Maintenance Assessment Fund (Sch. 19),1010,Salaries General,140096,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,347,Street Lighting Maintenance Assessment Fund (Sch. 19),2120,Printing and Binding,100,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,347,Street Lighting Maintenance Assessment Fund (Sch. 19),3040,Contractual Services,1552,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,347,Street Lighting Maintenance Assessment Fund (Sch. 19),6010,Office and Administrative,1000,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,46D,Citywide Recycling Trust Fund (Sch. 32),1010,Salaries General,93820,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,46D,Citywide Recycling Trust Fund (Sch. 32),2120,Printing and Binding,50,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,46D,Citywide Recycling Trust Fund (Sch. 32),6010,Office and Administrative,300,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,508,Solid Waste Resources Revenue Fund (Sch. 2),1010,Salaries General,276755,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,511,Stormwater Pollution Abatement Fund (Sch. 7),1010,Salaries General,88260,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),1010,Salaries General,130370,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,54W,Sixth Street Viaduct Improvement Fund (Sch. 29),1010,Salaries General,NA,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,57F,Sidewalk Repair Fund (Sch. 51),1010,Salaries General,224096,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,57F,Sidewalk Repair Fund (Sch. 51),6010,Office and Administrative,0,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,59C,Measure M Local Return Fund (Sch. 52),1010,Salaries General,62108,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,608,Seismic Bond Reimbursement Fund (Sch. 29),1010,Salaries General,NA,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,760,Sewer Operations & Maintenance Fund (Sch. 14),1010,Salaries General,1037104,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,760,Sewer Operations & Maintenance Fund (Sch. 14),1090,Overtime General,1200,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,760,Sewer Operations & Maintenance Fund (Sch. 14),3040,Contractual Services,11774,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,760,Sewer Operations & Maintenance Fund (Sch. 14),6010,Office and Administrative,600,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,761,Sewer Capital Fund (Sch. 14),1010,Salaries General,691402,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,761,Sewer Capital Fund (Sch. 14),1090,Overtime General,800,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,761,Sewer Capital Fund (Sch. 14),3040,Contractual Services,7849,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7403,Public Works Accounting,A Livable and Sustainable City,761,Sewer Capital Fund (Sch. 14),6010,Office and Administrative,400,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7405,Public Works Board and Board Secretariat,A Livable and Sustainable City,100,General Fund,1010,Salaries General,1120985,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7405,Public Works Board and Board Secretariat,A Livable and Sustainable City,100,General Fund,1090,Overtime General,NA,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7405,Public Works Board and Board Secretariat,A Livable and Sustainable City,100,General Fund,2120,Printing and Binding,4997,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7405,Public Works Board and Board Secretariat,A Livable and Sustainable City,100,General Fund,3040,Contractual Services,17501,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7405,Public Works Board and Board Secretariat,A Livable and Sustainable City,100,General Fund,3310,Transportation,NA,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7405,Public Works Board and Board Secretariat,A Livable and Sustainable City,100,General Fund,6010,Office and Administrative,62180,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7405,Public Works Board and Board Secretariat,A Livable and Sustainable City,100,General Fund,6020,Operating Supplies,25136,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7405,Public Works Board and Board Secretariat,A Livable and Sustainable City,100,General Fund,7300,"Furniture, Office, and Technical Equipment",NA,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7405,Public Works Board and Board Secretariat,A Livable and Sustainable City,347,Street Lighting Maintenance Assessment Fund (Sch. 19),1010,Salaries General,118522,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7405,Public Works Board and Board Secretariat,A Livable and Sustainable City,46D,Citywide Recycling Trust Fund (Sch. 32),1010,Salaries General,15372,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7405,Public Works Board and Board Secretariat,A Livable and Sustainable City,508,Solid Waste Resources Revenue Fund (Sch. 2),1010,Salaries General,15372,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7405,Public Works Board and Board Secretariat,A Livable and Sustainable City,57F,Sidewalk Repair Fund (Sch. 51),1010,Salaries General,94943,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7405,Public Works Board and Board Secretariat,A Livable and Sustainable City,760,Sewer Operations & Maintenance Fund (Sch. 14),1010,Salaries General,390823,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7405,Public Works Board and Board Secretariat,A Livable and Sustainable City,760,Sewer Operations & Maintenance Fund (Sch. 14),6010,Office and Administrative,20,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7405,Public Works Board and Board Secretariat,A Livable and Sustainable City,761,Sewer Capital Fund (Sch. 14),1010,Salaries General,185872,2018,
74,Board of Public Works,74LVL5,Board of Public Works,7405,Public Works Board and Board Secretariat,A Livable and Sustainable City,761,Sewer Capital Fund (Sch. 14),6010,Office and Administrative,76,2018,
88A,Appropriations to Recreation and Parks Fund,88AGF,Recreation and Parks - General Fund Appropriation,6288,Recreation and Parks Appropriation - General Fund,A Livable and Sustainable City,100,General Fund,620302,Recreation and Parks - General Fund Appropriation,185703216,2018,
88A,Appropriations to Recreation and Parks Fund,88ASF,Recreation and Parks - Special Fund Appropriation,88A1,Recreation and Parks Appropriation - Special Fund,A Livable and Sustainable City,480,Arts and Cultural Facilities & Services Fund (Sch. 24),30_302,Recreation and Parks - Special Fund Appropriation,NA,2018,
88A,Appropriations to Recreation and Parks Fund,88ASF,Recreation and Parks - Special Fund Appropriation,88A1,Recreation and Parks Appropriation - Special Fund,A Livable and Sustainable City,552,Trust of Floor Area Ratio Public Benefits (Sch. 29),14302_,Recreation and Parks - Special Fund Appropriation,NA,2018,
88A,Appropriations to Recreation and Parks Fund,88ASF,Recreation and Parks - Special Fund Appropriation,88A1,Recreation and Parks Appropriation - Special Fund,A Livable and Sustainable City,57F,Sidewalk Repair Fund (Sch. 51),50_302,Recreation and Parks - Special Fund Appropriation,NA,2018,
88A,Appropriations to Recreation and Parks Fund,88ASF,Recreation and Parks - Special Fund Appropriation,88A1,Recreation and Parks Appropriation - Special Fund,A Livable and Sustainable City,686,Council District 4 Real Property Trust Fund (Sch. 29),14_302,Recreation and Parks - Special Fund Appropriation,NA,2018,
88A,Appropriations to Recreation and Parks Fund,88ASF,Recreation and Parks - Special Fund Appropriation,88A1,Recreation and Parks Appropriation - Special Fund,A Livable and Sustainable City,737,El Pueblo de Los Angeles Historical Monument Fund (Sch. 43),33302_,Recreation and Parks - Special Fund Appropriation,1.00E+05,2018,
53LVL4,Capital Finance Administration,53,Capital Finance Administration,53DC,Recreation and Parks Projects,A Livable and Sustainable City,100,General Fund,324,MICLA 2008-A (Capital Equipment),0,2018,
53LVL4,Capital Finance Administration,53,Capital Finance Administration,53DC,Recreation and Parks Projects,A Livable and Sustainable City,100,General Fund,326,MICLA 2009-A (Capital Equipment),508689,2018,
53LVL4,Capital Finance Administration,53,Capital Finance Administration,53DC,Recreation and Parks Projects,A Livable and Sustainable City,100,General Fund,331,MICLA 2009-C (Capital Equipment),95901,2018,
53LVL4,Capital Finance Administration,53,Capital Finance Administration,53DC,Recreation and Parks Projects,A Livable and Sustainable City,100,General Fund,334,MICLA 2010-A (Capital Equipment),63923,2018,
53LVL4,Capital Finance Administration,53,Capital Finance Administration,53DC,Recreation and Parks Projects,A Livable and Sustainable City,100,General Fund,342,MICLA 2012-B (Real Property Refunding),171361,2018,
53LVL4,Capital Finance Administration,53,Capital Finance Administration,53DC,Recreation and Parks Projects,A Livable and Sustainable City,100,General Fund,343,MICLA 2012-C (Refunding of MICLAs),632721,2018,
13,Cannabis Regulation,13LVL5,Cannabis Regulation,1301,Regulations and Licensing,A Livable and Sustainable City,100,General Fund,1010,Salaries General,589796,2018,
13,Cannabis Regulation,13LVL5,Cannabis Regulation,1301,Regulations and Licensing,A Livable and Sustainable City,100,General Fund,1090,Overtime General,50000,2018,
13,Cannabis Regulation,13LVL5,Cannabis Regulation,1301,Regulations and Licensing,A Livable and Sustainable City,100,General Fund,2120,Printing and Binding,5000,2018,
13,Cannabis Regulation,13LVL5,Cannabis Regulation,1301,Regulations and Licensing,A Livable and Sustainable City,100,General Fund,3040,Contractual Services,1.00E+05,2018,
13,Cannabis Regulation,13LVL5,Cannabis Regulation,1301,Regulations and Licensing,A Livable and Sustainable City,100,General Fund,3310,Transportation,1000,2018,
13,Cannabis Regulation,13LVL5,Cannabis Regulation,1301,Regulations and Licensing,A Livable and Sustainable City,100,General Fund,6010,Office and Administrative,20000,2018,
13,Cannabis Regulation,13LVL5,Cannabis Regulation,1301,Regulations and Licensing,A Livable and Sustainable City,100,General Fund,6020,Operating Supplies,5000,2018,
13,Cannabis Regulation,13LVL5,Cannabis Regulation,1301,Regulations and Licensing,A Livable and Sustainable City,100,General Fund,7300,"Furniture, Office, and Technical Equipment",19000,2018,
43,Housing and Community Investment,43LVL5,Housing and Community Investment,4305,Rent Stabilization,A Livable and Sustainable City,100,General Fund,1010,Salaries General,52148,2018,
43,Housing and Community Investment,43LVL5,Housing and Community Investment,4305,Rent Stabilization,A Livable and Sustainable City,100,General Fund,3040,Contractual Services,0,2018,
43,Housing and Community Investment,43LVL5,Housing and Community Investment,4305,Rent Stabilization,A Livable and Sustainable City,356,Urban Development Action Grant Fund (Sch. 29),3040,Contractual Services,NA,2018,
43,Housing and Community Investment,43LVL5,Housing and Community Investment,4305,Rent Stabilization,A Livable and Sustainable City,41M,Systematic Code Enforcement Fee Fund (Sch. 42),1010,Salaries General,1028483,2018,
43,Housing and Community Investment,43LVL5,Housing and Community Investment,4305,Rent Stabilization,A Livable and Sustainable City,41M,Systematic Code Enforcement Fee Fund (Sch. 42),1070,"Salaries, As-Needed",1869,2018,
43,Housing and Community Investment,43LVL5,Housing and Community Investment,4305,Rent Stabilization,A Livable and Sustainable City,41M,Systematic Code Enforcement Fee Fund (Sch. 42),1090,Overtime General,495,2018,
43,Housing and Community Investment,43LVL5,Housing and Community Investment,4305,Rent Stabilization,A Livable and Sustainable City,41M,Systematic Code Enforcement Fee Fund (Sch. 42),2120,Printing and Binding,0,2018,
43,Housing and Community Investment,43LVL5,Housing and Community Investment,4305,Rent Stabilization,A Livable and Sustainable City,41M,Systematic Code Enforcement Fee Fund (Sch. 42),3040,Contractual Services,0,2018,
43,Housing and Community Investment,43LVL5,Housing and Community Investment,4305,Rent Stabilization,A Livable and Sustainable City,41M,Systematic Code Enforcement Fee Fund (Sch. 42),3310,Transportation,886,2018,
43,Housing and Community Investment,43LVL5,Housing and Community Investment,4305,Rent Stabilization,A Livable and Sustainable City,41M,Systematic Code Enforcement Fee Fund (Sch. 42),6010,Office and Administrative,4032,2018,
43,Housing and Community Investment,43LVL5,Housing and Community Investment,4305,Rent Stabilization,A Livable and Sustainable City,424,Community Development Trust Fund (Sch. 8),1010,Salaries General,0,2018,
43,Housing and Community Investment,43LVL5,Housing and Community Investment,4305,Rent Stabilization,A Livable and Sustainable City,440,Rent Stabilization Trust Fund (Sch. 23),1010,Salaries General,5805430,2018,
43,Housing and Community Investment,43LVL5,Housing and Community Investment,4305,Rent Stabilization,A Livable and Sustainable City,440,Rent Stabilization Trust Fund (Sch. 23),1070,"Salaries, As-Needed",13125,2018,
43,Housing and Community Investment,43LVL5,Housing and Community Investment,4305,Rent Stabilization,A Livable and Sustainable City,440,Rent Stabilization Trust Fund (Sch. 23),1090,Overtime General,3480,2018,
43,Housing and Community Investment,43LVL5,Housing and Community Investment,4305,Rent Stabilization,A Livable and Sustainable City,440,Rent Stabilization Trust Fund (Sch. 23),2120,Printing and Binding,4361,2018,
43,Housing and Community Investment,43LVL5,Housing and Community Investment,4305,Rent Stabilization,A Livable and Sustainable City,440,Rent Stabilization Trust Fund (Sch. 23),3040,Contractual Services,292735,2018,
