"dept_code","dept_name","prog_code","prog_name","fund_code","fund_name","account_code","account_name","new_key","budget_year","revenue_amount"
"8","Building and Safety","848","Development Services Systems","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","88481005359","2016_17_estimates",120901
"8","Building and Safety","849","Technology Support","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","88491005331","2016_17_estimates",184446
"8","Building and Safety","849","Technology Support","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","88491005359","2016_17_estimates",1934400
"8","Building and Safety","850","General Administration and Support","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","88501005331","2016_17_estimates",503385
"8","Building and Safety","850","General Administration and Support","100","General Fund","5334","Community Dev Tr Related Cost","88501005334","2016_17_estimates",NA
"8","Building and Safety","850","General Administration and Support","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","88501005359","2016_17_estimates",5279300
"8","Building and Safety","899","Building and Safety - Default Program","100","General Fund","4350","Subpoena Fees","88991004350","2016_17_estimates",NA
"8","Building and Safety","899","Building and Safety - Default Program","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","88991005331","2016_17_estimates",NA
"94","Transportation","9401","Sustainable Transportation","100","General Fund","3287","Vehicle Application","9494011003287","2016_17_estimates",1080000
"94","Transportation","9401","Sustainable Transportation","100","General Fund","3289","Driver Permit","9494011003289","2016_17_estimates",8e+05
"94","Transportation","9401","Sustainable Transportation","100","General Fund","4240","Special Env Impact Report Fee","9494011004240","2016_17_estimates",NA
"94","Transportation","9401","Sustainable Transportation","100","General Fund","4653","Finger Print Fees","9494011004653","2016_17_estimates",2288
"94","Transportation","9401","Sustainable Transportation","100","General Fund","5336","Mobile Src Air Pollut Rel Cost","9494011005336","2016_17_estimates",9e+05
"94","Transportation","9402","Transportation Planning and Land Use","100","General Fund","3242","B Permits","9494021003242","2016_17_estimates",1590393
"94","Transportation","9402","Transit Planning and Land Use","100","General Fund","3293","Public Right Of Way Const Enf","9494021003293","2016_17_estimates",NA
"94","Transportation","9402","Transportation Planning and Land Use","100","General Fund","4240","Special Env Impact Report Fee","9494021004240","2016_17_estimates",1847648
"94","Transportation","9402","Transit Planning and Land Use","100","General Fund","5301","Reimb From Other Funds","9494021005301","2016_17_estimates",NA
"94","Transportation","9402","Transit Planning and Land Use","100","General Fund","5330","Trnsp Mitigation Related Cost","9494021005330","2016_17_estimates",206000
"94","Transportation","9402","Transit Planning and Land Use","100","General Fund","5336","Mobile Src Air Pollut Rel Cost","9494021005336","2016_17_estimates",NA
"94","Transportation","9402","Transit Planning and Land Use","100","General Fund","5340","Prop C Antigridlock Rel Cost","9494021005340","2016_17_estimates",1290989
"94","Transportation","9402","Transit Planning and Land Use","100","General Fund","5360","Planning Expedited Rel Cost","9494021005360","2016_17_estimates",NA
"94","Transportation","9402","Transit Planning and Land Use","100","General Fund","5361","Related Cost Reimb-Others","9494021005361","2016_17_estimates",NA
"94","Transportation","9403","Transportation Infrastructure and Project Delivery","100","General Fund","5301","Reimb From Other Funds","9494031005301","2016_17_estimates",NA
"94","Transportation","9403","Transportation Infrastructure and Project Delivery","100","General Fund","5340","Prop C Antigridlock Rel Cost","9494031005340","2016_17_estimates",2743351
"94","Transportation","9403","Transportation Infrastructure and Project Delivery","100","General Fund","5361","Related Cost Reimb-Others","9494031005361","2016_17_estimates",1323598
"94","Transportation","9404","Parking Facilities, Meters, and Operations","100","General Fund","5303","Reimb-Sprf Salaries & Overtime Ladot","9494041005303","2016_17_estimates",4764425
"94","Transportation","9404","Parking Facilities, Meters, and Operations","100","General Fund","5305","Reimb Of Other Gen Fund Costs-Sprf","9494041005305","2016_17_estimates",3788672
"94","Transportation","9404","Parking Facilities, Meters, and Operations","100","General Fund","5310","Reimb Fr Oth Fds-Pref Parking","9494041005310","2016_17_estimates",686817
"94","Transportation","9405","Parking Enforcement Services","100","General Fund","4596","Service To Water & Power","9494051004596","2016_17_estimates",NA
"94","Transportation","9405","Parking Enforcement Services","100","General Fund","4597","Service To Harbor","9494051004597","2016_17_estimates",NA
"94","Transportation","9405","Parking Enforcement Services","100","General Fund","4662","Impound Fee","9494051004662","2016_17_estimates",12151
"94","Transportation","9406","Parking Citation Processing Services","100","General Fund","4357","Credit Card Service Charge","9494061004357","2016_17_estimates",NA
"94","Transportation","9407","Streets and Sign Management","100","General Fund","3282","Filming Permits","9494071003282","2016_17_estimates",2113698
"94","Transportation","9407","Streets and Sign Management","100","General Fund","4289","Damages Repaired Trafficsafety","9494071004289","2016_17_estimates",308850
"94","Transportation","9407","Streets and Sign Management","100","General Fund","4290","Maintenance Agreement","9494071004290","2016_17_estimates",303998
"94","Transportation","9407","Streets and Sign Management","100","General Fund","4292","Warning Signs","9494071004292","2016_17_estimates",5379
"94","Transportation","9407","Streets and Sign Management","100","General Fund","4293","Temporary Traffic Signs","9494071004293","2016_17_estimates",1035372
"94","Transportation","9407","Streets and Sign Management","100","General Fund","4294","Street Name Signs","9494071004294","2016_17_estimates",5949
"94","Transportation","9407","Streets and Sign Management","100","General Fund","5302","State Maintenance Agreement","9494071005302","2016_17_estimates",NA
"94","Transportation","9407","Streets and Sign Management","100","General Fund","5304","Gas Tax Projects","9494071005304","2016_17_estimates",0
"94","Transportation","9407","Streets and Sign Management","100","General Fund","5340","Prop C Antigridlock Rel Cost","9494071005340","2016_17_estimates",3550219
"94","Transportation","9407","Streets and Sign Management","100","General Fund","5347","Spl Gas Tx Reimb Fd Rel Cost","9494071005347","2016_17_estimates",NA
"94","Transportation","9408","District Offices","100","General Fund","3242","B Permits","9494081003242","2016_17_estimates",NA
"94","Transportation","9408","District Offices","100","General Fund","3293","Public Right Of Way Const Enf","9494081003293","2016_17_estimates",NA
"94","Transportation","9408","District Offices","100","General Fund","4291","Special Projects","9494081004291","2016_17_estimates",NA
"94","Transportation","9408","District Offices","100","General Fund","4295","Misc-St Sidewalk & Curb Repairs","9494081004295","2016_17_estimates",NA
"94","Transportation","9408","District Offices","100","General Fund","4338","Witness Fees","9494081004338","2016_17_estimates",NA
"94","Transportation","9408","District Offices","100","General Fund","4595","Service To Airports","9494081004595","2016_17_estimates",NA
"94","Transportation","9408","District Offices","100","General Fund","4660","Construction Traffic Mgmt Fee","9494081004660","2016_17_estimates",NA
"94","Transportation","9408","District Offices","100","General Fund","5340","Prop C Antigridlock Rel Cost","9494081005340","2016_17_estimates",1290989
"94","Transportation","9409","Traffic Signals and Systems","100","General Fund","5302","State Maintenance Agreement","9494091005302","2016_17_estimates",478138
"94","Transportation","9409","Traffic Signals and Systems","100","General Fund","5328","Sewer Cons & Main Related Cost","9494091005328","2016_17_estimates",NA
"94","Transportation","9409","Traffic Signals and Systems","100","General Fund","5336","Mobile Src Air Pollut Rel Cost","9494091005336","2016_17_estimates",NA
"94","Transportation","9409","Traffic Signals and Systems","100","General Fund","5340","Prop C Antigridlock Rel Cost","9494091005340","2016_17_estimates",4195713
"94","Transportation","9412","Public Transit Services","100","General Fund","5337","Prop A Local Transit Rel Cost","9494121005337","2016_17_estimates",3127849
"94","Transportation","9413","Major Project Coordination","100","General Fund","4596","Service To Water & Power","9494131004596","2016_17_estimates",5e+05
"94","Transportation","9413","Major Project Coordination","100","General Fund","5311","Reimb-Metro Rail Project","9494131005311","2016_17_estimates",1767961
"94","Transportation","9413","Major Project Coordination","100","General Fund","5328","Sewer Cons & Main Related Cost","9494131005328","2016_17_estimates",78615
"94","Transportation","9414","Emergency Management and Special Events","100","General Fund","4355","Transportation Control Services","9494141004355","2016_17_estimates",2300000
"94","Transportation","9415","Right-of-Way Franchise Regulation","100","General Fund","3293","Public Right Of Way Const Enf","9494151003293","2016_17_estimates",13694
"94","Transportation","9416","Active Transportation","100","General Fund","5301","Reimb From Other Funds","9494161005301","2016_17_estimates",NA
"94","Transportation","9416","Active Transportation","100","General Fund","5340","Prop C Antigridlock Rel Cost","9494161005340","2016_17_estimates",968241
"94","Transportation","9416","Active Transportation","100","General Fund","5360","Planning Expedited Rel Cost","9494161005360","2016_17_estimates",NA
"94","Transportation","9416","Active Transportation","100","General Fund","5367","Measure R Traffic Relief Oh Reimb","9494161005367","2016_17_estimates",1782420
"94","Transportation","9450","General Administration and Support","100","General Fund","4332","Bad Check Collection Fees","9494501004332","2016_17_estimates",11405
"94","Transportation","9450","General Administration and Support","100","General Fund","4338","Witness Fees","9494501004338","2016_17_estimates",550
"94","Transportation","9450","General Administration and Support","100","General Fund","4357","Credit Card Service Charge","9494501004357","2016_17_estimates",750000
"94","Transportation","9450","General Administration and Support","100","General Fund","5102","Donations & Contributions","9494501005102","2016_17_estimates",54000
"94","Transportation","9450","General Administration and Support","100","General Fund","5142","Salvage Receipts","9494501005142","2016_17_estimates",4978
"94","Transportation","9450","General Administration and Support","100","General Fund","5168","Reimb Of Prior Year Salary","9494501005168","2016_17_estimates",234837
"94","Transportation","9450","General Administration and Support","100","General Fund","5188","Miscellaneous Revenue-Others","9494501005188","2016_17_estimates",59019
"94","Transportation","9450","General Administration and Support","100","General Fund","5301","Reimb From Other Funds","9494501005301","2016_17_estimates",10000
"94","Transportation","9450","General Administration and Support","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","9494501005331","2016_17_estimates",3979890
"94","Transportation","9450","General Administration and Support","100","General Fund","5340","Prop C Antigridlock Rel Cost","9494501005340","2016_17_estimates",968241
"94","Transportation","9499","Transportation - Default Program","100","General Fund","4289","Damages Repaired Trafficsafety","9494991004289","2016_17_estimates",NA
"94","Transportation","9499","Transportation - Default Program","100","General Fund","5304","Gas Tax Projects","9494991005304","2016_17_estimates",NA
"94","Transportation","9499","Transportation - Default Program","100","General Fund","5340","Prop C Antigridlock Rel Cost","9494991005340","2016_17_estimates",1129615
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3011","Property Tax-Current-Secured","OTHERSPF62991003011","2016_17_estimates",1205511481
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3012","Property Tax-Current-Unsecur","OTHERSPF62991003012","2016_17_estimates",46101616
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3013","Property Tax-Prior-Secured","OTHERSPF62991003013","2016_17_estimates",1687807
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3014","Property Tax-Prior Unsecured","OTHERSPF62991003014","2016_17_estimates",4614384
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3015","Property Tax-Current Sec Suppl","OTHERSPF62991003015","2016_17_estimates",28073883
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3016","Property Tax-Prior Secured Suppl","OTHERSPF62991003016","2016_17_estimates",4229117
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3017","Prop Tax-Sales Tax Replacement","OTHERSPF62991003017","2016_17_estimates",63637287
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3018","Prop Tax-Vlf Replacement","OTHERSPF62991003018","2016_17_estimates",412737650
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3019","Property Tax-Redemp Prior Secured","OTHERSPF62991003019","2016_17_estimates",14072090
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3020","Property Tax-Redemp Prior Suppl","OTHERSPF62991003020","2016_17_estimates",1480906
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3021","Property Tax-Refunds","OTHERSPF62991003021","2016_17_estimates",NA
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3022","Property Tax-Adjustment","OTHERSPF62991003022","2016_17_estimates",620000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3023","Property Tax-Cra Adjustment","OTHERSPF62991003023","2016_17_estimates",NA
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3024","Interest Penalty On Delinq Tax","OTHERSPF62991003024","2016_17_estimates",3443004
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3026","Property Tax-Ex Cra Tax Increment","OTHERSPF62991003026","2016_17_estimates",98282852
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3041","Miscellaneous Taxes","OTHERSPF62991003041","2016_17_estimates",7937380
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3051","Sales & Use Tax","OTHERSPF62991003051","2016_17_estimates",520020000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3061","Franchise Income-Electric Line","OTHERSPF62991003061","2016_17_estimates",217403
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3062","Franchise Income-Gas","OTHERSPF62991003062","2016_17_estimates",16220000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3063","Franchise Income-Pipe Lines","OTHERSPF62991003063","2016_17_estimates",2500000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3064","Franchise Income-Railways","OTHERSPF62991003064","2016_17_estimates",68766
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3065","Franchise Income-Taxi Cabs","OTHERSPF62991003065","2016_17_estimates",1930000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3066","Franchise Income-Telephone","OTHERSPF62991003066","2016_17_estimates",209559
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3067","Franchise Income-Television","OTHERSPF62991003067","2016_17_estimates",18690000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3068","Franchise Income-Police Garage","OTHERSPF62991003068","2016_17_estimates",2885000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3070","Franchise Income-Ab939 Hauler Compl","OTHERSPF62991003070","2016_17_estimates",0
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3081","Business Tax","OTHERSPF62991003081","2016_17_estimates",494200000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3083","Amnesty Business Tax","OTHERSPF62991003083","2016_17_estimates",5000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3087","Ab63 Program","OTHERSPF62991003087","2016_17_estimates",19495000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3101","Telephone User's Tax","OTHERSPF62991003101","2016_17_estimates",194370000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3102","Electricity User's Tax","OTHERSPF62991003102","2016_17_estimates",366049000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3103","Gas User's Tax","OTHERSPF62991003103","2016_17_estimates",71070000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3110","Corporate Documentary Transfer Tax","OTHERSPF62991003110","2016_17_estimates",1397000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3111","Documentary Transfer Tax","OTHERSPF62991003111","2016_17_estimates",210300000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3112","Transient Occupancy Tax","OTHERSPF62991003112","2016_17_estimates",2.64e+08
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3113","Parking Occupancy Tax","OTHERSPF62991003113","2016_17_estimates",107200000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3122","Residential Development Tax","OTHERSPF62991003122","2016_17_estimates",4800000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3321","Vehicle License Fee","OTHERSPF62991003321","2016_17_estimates",1805784
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3341","Prop Tax-Homeowner Relief-State","OTHERSPF62991003341","2016_17_estimates",8070833
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3351","State Mandated Prog-Other","OTHERSPF62991003351","2016_17_estimates",229027
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3352","State Mandated Program -Police","OTHERSPF62991003352","2016_17_estimates",3040867
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","3684","Other Federal Grants","OTHERSPF62991003684","2016_17_estimates",NA
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","4492","Civic Center Commercialparking","OTHERSPF62991004492","2016_17_estimates",3e+06
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","4595","Service To Airports","OTHERSPF62991004595","2016_17_estimates",1241693
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","4596","Service To Water & Power","OTHERSPF62991004596","2016_17_estimates",2697965
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","4597","Service To Harbor","OTHERSPF62991004597","2016_17_estimates",618904
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","4652","Transit Shelter Income","OTHERSPF62991004652","2016_17_estimates",2710000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","4801","Parking Fines","OTHERSPF62991004801","2016_17_estimates",140900000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","4802","Municipal Court Fines","OTHERSPF62991004802","2016_17_estimates",4400000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","4902","Interest On Pooled Invest-Gen Fund","OTHERSPF62991004902","2016_17_estimates",NA
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","4903","Interest Income-Other","OTHERSPF62991004903","2016_17_estimates",NA
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","4932","Los Angeles Mall Rental Income","OTHERSPF62991004932","2016_17_estimates",530000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","5121","Damage Claims & Settlements","OTHERSPF62991005121","2016_17_estimates",NA
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","5124","Tobacco Settlement","OTHERSPF62991005124","2016_17_estimates",8831000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","5161","Reimbursement Of Expenditures","OTHERSPF62991005161","2016_17_estimates",10992
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","5188","Miscellaneous Revenue-Others","OTHERSPF62991005188","2016_17_estimates",2275000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","5301","Reimb From Other Funds","OTHERSPF62991005301","2016_17_estimates",3900000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","5346","Related Cost Reimb Fr Grants","OTHERSPF62991005346","2016_17_estimates",1242166
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","5361","Related Cost Reimb-Others","OTHERSPF62991005361","2016_17_estimates",936818
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","5370","Cost Reimbursement From Library","OTHERSPF62991005370","2016_17_estimates",35043228
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","5371","Cost Reimbursement From Rec & Parks","OTHERSPF62991005371","2016_17_estimates",36383880
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","5423","Law Enforcement","OTHERSPF62991005423","2016_17_estimates",11470000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","5425","Disaster Cost Reimb Federal Gv","OTHERSPF62991005425","2016_17_estimates",1040000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","5426","Disaster Cost Reimb State Govt","OTHERSPF62991005426","2016_17_estimates",2820000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","5427","Reimb From Grants","OTHERSPF62991005427","2016_17_estimates",NA
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","5611","Interfd Oper Trans-Power","OTHERSPF62991005611","2016_17_estimates",264427000
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","5613","Interfd Oper Trans-Reserve","OTHERSPF62991005613","2016_17_estimates",35496041
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","5617","Interfd Oper Trans Sp Pkg Rev","OTHERSPF62991005617","2016_17_estimates",28341817
"OTHERSPF","Other Special Purpose Funds","6299","Non-Departmental General - Default Program","100","General Fund","5630","Interfd Oper Trans-Telecom Dev","OTHERSPF62991005630","2016_17_estimates",NA
"02","Aging","0201","Senior Services","100","General Fund","5169","Jury Duty Reimbursement","0202011005169","2016_17_proposed_budget",NA
"02","Aging","0201","Senior Services","100","General Fund","5188","Miscellaneous Revenue-Others","0202011005188","2016_17_proposed_budget",NA
"02","Aging","0201","Senior Services","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","0202011005331","2016_17_proposed_budget",NA
"02","Aging","0201","Senior Services","100","General Fund","5337","Prop A Local Transit Rel Cost","0202011005337","2016_17_proposed_budget",NA
"02","Aging","0201","Senior Services","100","General Fund","5346","Related Cost Reimb Fr Grants","0202011005346","2016_17_proposed_budget",NA
"02","Aging","0202","Family Caregiver Services","100","General Fund","5188","Miscellaneous Revenue-Others","0202021005188","2016_17_proposed_budget",NA
"02","Aging","0203","Older Workers Program","100","General Fund","5188","Miscellaneous Revenue-Others","0202031005188","2016_17_proposed_budget",NA
"06","Animal Services","0601","Animal Control and Law Enforcement","100","General Fund","3201","Dog Licenses","0606011003201","2016_17_proposed_budget",NA
"06","Animal Services","0601","Animal Control and Law Enforcement","100","General Fund","5361","Related Cost Reimb-Others","0606011005361","2016_17_proposed_budget",NA
"06","Animal Services","0602","Shelter Operations and Animal Care","100","General Fund","4177","Cat Pound Fees","0606021004177","2016_17_proposed_budget",NA
"06","Animal Services","0602","Shelter Operations and Animal Care","100","General Fund","4178","Dog Pound Fees","0606021004178","2016_17_proposed_budget",NA
"06","Animal Services","0607","Animal Medical Services","100","General Fund","4179","Veterinary Medical Fees","0606071004179","2016_17_proposed_budget",NA
"06","Animal Services","0609","Public Counters and Community Services","100","General Fund","3201","Dog Licenses","0606091003201","2016_17_proposed_budget",NA
"06","Animal Services","0609","Public Counters and Community Services","100","General Fund","3202","Duplicate Tags","0606091003202","2016_17_proposed_budget",NA
"06","Animal Services","0609","Public Counters and Community Services","100","General Fund","3203","Sentry Dog Licenses","0606091003203","2016_17_proposed_budget",NA
"06","Animal Services","0609","Public Counters and Community Services","100","General Fund","3204","Sentry Dog Trainers Licenses","0606091003204","2016_17_proposed_budget",NA
"06","Animal Services","0609","Public Counters and Community Services","100","General Fund","3205","Dog License Penalty Fee","0606091003205","2016_17_proposed_budget",NA
"06","Animal Services","0609","Public Counters and Community Services","100","General Fund","3206","Equine Licenses","0606091003206","2016_17_proposed_budget",NA
"06","Animal Services","0609","Public Counters and Community Services","100","General Fund","3207","Cat Identification Fees","0606091003207","2016_17_proposed_budget",NA
"06","Animal Services","0609","Public Counters and Community Services","100","General Fund","3208","Breeder's License Fee","0606091003208","2016_17_proposed_budget",NA
"06","Animal Services","0609","Public Counters and Community Services","100","General Fund","3209","Comm & Ind Guard Dog Licenses","0606091003209","2016_17_proposed_budget",NA
"06","Animal Services","0609","Public Counters and Community Services","100","General Fund","3282","Filming Permits","0606091003282","2016_17_proposed_budget",NA
"06","Animal Services","0609","Public Counters and Community Services","100","General Fund","4172","Animal Pick-Up Fees","0606091004172","2016_17_proposed_budget",NA
"06","Animal Services","0609","Public Counters and Community Services","100","General Fund","4173","Animal Impoundment Fees","0606091004173","2016_17_proposed_budget",NA
"06","Animal Services","0609","Public Counters and Community Services","100","General Fund","4175","Trap Rental Fees","0606091004175","2016_17_proposed_budget",NA
"06","Animal Services","0609","Public Counters and Community Services","100","General Fund","4180","Other Animal Pound Fees","0606091004180","2016_17_proposed_budget",NA
"06","Animal Services","0650","General Administration and Support","100","General Fund","3201","Dog Licenses","0606501003201","2016_17_proposed_budget",NA
"06","Animal Services","0650","General Administration and Support","100","General Fund","4183","Animal Regulation Permits","0606501004183","2016_17_proposed_budget",NA
"06","Animal Services","0650","General Administration and Support","100","General Fund","4184","Miscellaneous-Animal Reg","0606501004184","2016_17_proposed_budget",NA
"06","Animal Services","0650","General Administration and Support","100","General Fund","4332","Bad Check Collection Fees","0606501004332","2016_17_proposed_budget",NA
"06","Animal Services","0650","General Administration and Support","100","General Fund","4815","Fines And Penalties-Others","0606501004815","2016_17_proposed_budget",NA
"06","Animal Services","0650","General Administration and Support","100","General Fund","5361","Related Cost Reimb-Others","0606501005361","2016_17_proposed_budget",NA
"08","Building and Safety","0804","Conservation of Existing Structures and Mechanical Devices","100","General Fund","4225","Miscellaneous Adm Services","0808041004225","2016_17_proposed_budget",NA
"08","Building and Safety","0804","Conservation of Existing Structures and Mechanical Devices","100","General Fund","4350","Subpoena Fees","0808041004350","2016_17_proposed_budget",NA
"08","Building and Safety","0811","Structural Plan Checking","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","0808111005331","2016_17_proposed_budget",NA
"08","Building and Safety","0811","Structural Plan Checking","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","0808111005359","2016_17_proposed_budget",NA
"08","Building and Safety","0812","Green Buildings and Electrical and Mechanical Engineering","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","0808121005331","2016_17_proposed_budget",NA
"08","Building and Safety","0812","Green Buildings and Electrical and Mechanical Engineering","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","0808121005359","2016_17_proposed_budget",NA
"08","Building and Safety","0813","Grading Reports and Inspection","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","0808131005331","2016_17_proposed_budget",NA
"08","Building and Safety","0813","Grading Reports and Inspection","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","0808131005359","2016_17_proposed_budget",NA
"08","Building and Safety","0814","Residential Inspection","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","0808141005331","2016_17_proposed_budget",NA
"08","Building and Safety","0814","Residential Inspection","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","0808141005359","2016_17_proposed_budget",NA
"08","Building and Safety","0815","Commercial Inspection and Licensing","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","0808151005331","2016_17_proposed_budget",NA
"08","Building and Safety","0815","Commercial Inspection and Licensing","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","0808151005359","2016_17_proposed_budget",NA
"08","Building and Safety","0816","Development Services Case Management","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","0808161005331","2016_17_proposed_budget",NA
"08","Building and Safety","0816","Development Services Case Management","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","0808161005359","2016_17_proposed_budget",NA
